0.0,1734232971205,17.0
1.0,1734232971313,21.5
2.0,1734232971399,18.333333333333332
3.0,1734232971548,18.25
4.0,1734232971618,16.4
5.0,1734232971750,16.666666666666668
6.0,1734232971886,17.0
7.0,1734232971978,16.5
8.0,1734232972070,16.0
9.0,1734232972180,15.9
10.0,1734232972283,15.727272727272727
11.0,1734232972470,16.416666666666668
12.0,1734232972582,16.307692307692307
13.0,1734232972746,16.714285714285715
14.0,1734232972857,16.6
15.0,1734232972963,16.4375
16.0,1734232973295,18.058823529411764
17.0,1734232973424,18.055555555555557
18.0,1734232973537,17.894736842105264
19.0,1734232973706,18.05
20.0,1734232973866,18.19047619047619
21.0,1734232973974,18.045454545454547
22.0,1734232974174,18.47826086956522
23.0,1734232974298,18.291666666666668
24.0,1734232974470,18.44
25.0,1734232974763,18.96153846153846
26.0,1734232974848,18.666666666666668
27.0,1734232974968,18.5
28.0,1734232975108,18.517241379310345
29.0,1734232975223,18.4
30.0,1734232975401,18.580645161290324
31.0,1734232975619,18.90625
32.0,1734232975739,18.757575757575758
33.0,1734232975884,18.735294117647058
34.0,1734232976000,18.62857142857143
35.0,1734232976080,18.38888888888889
36.0,1734232976154,18.135135135135137
37.0,1734232976286,18.105263157894736
38.0,1734232976428,18.128205128205128
39.0,1734232976637,18.35
40.0,1734232976797,18.390243902439025
41.0,1734232976989,18.595238095238095
42.0,1734232977153,18.674418604651162
43.0,1734232977320,18.772727272727273
44.0,1734232977404,18.6
45.0,1734232977681,18.97826086956522
46.0,1734232977826,19.0
47.0,1734232978190,19.479166666666668
48.0,1734232978353,19.53061224489796
49.0,1734232978574,19.72
50.0,1734232978835,20.019607843137255
51.0,1734232979044,20.153846153846153
52.0,1734232979255,20.30188679245283
53.0,1734232979423,20.333333333333332
54.0,1734232979672,20.545454545454547
55.0,1734232979911,20.75
56.0,1734232980200,21.017543859649123
57.0,1734232980353,21.017241379310345
58.0,1734232980595,21.220338983050848
59.0,1734232980957,21.683333333333334
60.0,1734232981177,21.80327868852459
61.0,1734232981301,21.70967741935484
62.0,1734232981650,22.063492063492063
63.0,1734232981978,22.421875
64.0,1734232982128,22.384615384615383
65.0,1734232982604,23.045454545454547
66.0,1734232982905,23.328358208955223
67.0,1734232983168,23.470588235294116
68.0,1734232983503,23.782608695652176
69.0,1734232983983,24.37142857142857
70.0,1734232984564,25.04225352112676
71.0,1734232984939,25.27777777777778
72.0,1734232985095,25.19178082191781
73.0,1734232985447,25.5
74.0,1734232985751,25.706666666666667
75.0,1734232986044,25.894736842105264
76.0,1734232987112,27.415584415584416
77.0,1734232987687,28.012820512820515
78.0,1734232988461,28.974683544303797
79.0,1734232990033,31.125
80.0,1734232992259,34.27160493827161
81.0,1734232994166,36.890243902439025
82.0,1734232996729,40.397590361445786
83.0,1734232998453,42.57142857142857
84.0,1734233000332,44.64705882352941
85.0,1734233003562,48.97674418604651
86.0,1734233005286,50.95402298850575
87.0,1734233006751,52.46590909090909
88.0,1734233008232,54.056179775280896
89.0,1734233010320,56.44444444444444
90.0,1734233011979,58.120879120879124
91.0,1734233013394,59.45652173913044
92.0,1734233014875,60.81720430107527
93.0,1734233016338,62.11702127659574
94.0,1734233018020,63.67368421052632
95.0,1734233019638,65.19791666666667
96.0,1734233021048,66.42268041237114
97.0,1734233023229,68.53061224489795
98.0,1734233025110,70.20202020202021
99.0,1734233026606,71.42
100.0,1734233028718,73.91
101.0,1734233031573,77.24
102.0,1734233034663,80.99
103.0,1734233036324,82.83
104.0,1734233038185,85.17
105.0,1734233040530,87.98
106.0,1734233042010,89.64
107.0,1734233045180,93.48
108.0,1734233047034,95.67
109.0,1734233049366,98.38
110.0,1734233051480,100.79
111.0,1734233053425,102.99
112.0,1734233055106,104.86
113.0,1734233056840,106.76
114.0,1734233058635,108.82
115.0,1734233060714,111.3
116.0,1734233063132,113.63
117.0,1734233064743,115.47
118.0,1734233066465,117.38
119.0,1734233068182,119.32
120.0,1734233070056,121.54
121.0,1734233071774,123.5
122.0,1734233073180,124.97
123.0,1734233075202,127.31
124.0,1734233077493,129.91
125.0,1734233079140,131.63
126.0,1734233081019,133.88
127.0,1734233083398,136.65
128.0,1734233085221,138.74
129.0,1734233086835,140.62
130.0,1734233088277,142.17
131.0,1734233091027,145.3
132.0,1734233093391,148.08
133.0,1734233095114,150.06
134.0,1734233096793,151.99
135.0,1734233098591,154.14
136.0,1734233100273,156.08
137.0,1734233101957,157.99
138.0,1734233103557,159.78
139.0,1734233105745,162.23
140.0,1734233108758,165.81
141.0,1734233111616,169.09
142.0,1734233113389,171.1
143.0,1734233114929,172.8
144.0,1734233116169,174.22
145.0,1734233117812,175.89
146.0,1734233119743,178.08
147.0,1734233121294,179.62
148.0,1734233122786,181.21
149.0,1734233124029,182.48
150.0,1734233125612,184.11
151.0,1734233128300,187.12
152.0,1734233129677,188.58
153.0,1734233131652,190.78
154.0,1734233133800,193.07
155.0,1734233135447,194.81
156.0,1734233136991,196.4
157.0,1734233138854,198.46
158.0,1734233140485,200.18
159.0,1734233142488,201.88
160.0,1734233144170,203.66
161.0,1734233145689,205.35
162.0,1734233147795,207.57
163.0,1734233150948,210.98
164.0,1734233152835,213.16
165.0,1734233154449,214.47
166.0,1734233156641,216.77
167.0,1734233159134,219.54
168.0,1734233160939,221.24
169.0,1734233162828,222.95
170.0,1734233164395,224.19
171.0,1734233166060,225.87
172.0,1734233167922,227.99
173.0,1734233169220,229.07
