0.0,1734232971204,17.0
1.0,1734232971313,26.0
2.0,1734232971399,12.0
3.0,1734232971548,18.0
4.0,1734232971618,9.0
5.0,1734232971749,18.0
6.0,1734232971886,19.0
7.0,1734232971978,13.0
8.0,1734232972069,12.0
9.0,1734232972179,15.0
10.0,1734232972283,14.0
11.0,1734232972470,24.0
12.0,1734232972582,15.0
13.0,1734232972746,22.0
14.0,1734232972857,15.0
15.0,1734232972963,14.0
16.0,1734232973295,44.0
17.0,1734232973424,18.0
18.0,1734232973537,15.0
19.0,1734232973706,21.0
20.0,1734232973866,21.0
21.0,1734232973973,15.0
22.0,1734232974173,28.0
23.0,1734232974298,14.0
24.0,1734232974470,22.0
25.0,1734232974763,32.0
26.0,1734232974848,11.0
27.0,1734232974968,14.0
28.0,1734232975107,19.0
29.0,1734232975223,15.0
30.0,1734232975401,24.0
31.0,1734232975619,29.0
32.0,1734232975738,14.0
33.0,1734232975883,18.0
34.0,1734232975999,15.0
35.0,1734232976080,10.0
36.0,1734232976154,9.0
37.0,1734232976286,17.0
38.0,1734232976427,19.0
39.0,1734232976636,27.0
40.0,1734232976796,20.0
41.0,1734232976989,27.0
42.0,1734232977152,22.0
43.0,1734232977319,23.0
44.0,1734232977403,11.0
45.0,1734232977680,36.0
46.0,1734232977825,20.0
47.0,1734232978190,42.0
48.0,1734232978353,22.0
49.0,1734232978574,29.0
50.0,1734232978835,35.0
51.0,1734232979044,27.0
52.0,1734232979254,28.0
53.0,1734232979423,22.0
54.0,1734232979672,32.0
55.0,1734232979910,32.0
56.0,1734232980200,36.0
57.0,1734232980352,21.0
58.0,1734232980594,33.0
59.0,1734232980957,49.0
60.0,1734232981177,29.0
61.0,1734232981301,16.0
62.0,1734232981650,44.0
63.0,1734232981978,45.0
64.0,1734232982128,20.0
65.0,1734232982604,66.0
66.0,1734232982905,42.0
67.0,1734232983167,33.0
68.0,1734232983503,45.0
69.0,1734232983983,65.0
70.0,1734232984563,72.0
71.0,1734232984939,42.0
72.0,1734232985095,19.0
73.0,1734232985446,48.0
74.0,1734232985750,41.0
75.0,1734232986044,40.0
76.0,1734232987112,143.0
77.0,1734232987687,74.0
78.0,1734232988461,104.0
79.0,1734232990033,201.0
80.0,1734232992259,286.0
81.0,1734232994166,249.0
82.0,1734232996729,328.0
83.0,1734232998453,223.0
84.0,1734233000332,219.0
85.0,1734233003562,417.0
86.0,1734233005285,221.0
87.0,1734233006750,184.0
88.0,1734233008232,194.0
89.0,1734233010320,269.0
90.0,1734233011978,209.0
91.0,1734233013394,181.0
92.0,1734233014875,186.0
93.0,1734233016337,183.0
94.0,1734233018020,210.0
95.0,1734233019638,210.0
96.0,1734233021047,184.0
97.0,1734233023228,273.0
98.0,1734233025110,234.0
99.0,1734233026606,192.0
100.0,1734233028718,266.0
101.0,1734233031572,359.0
102.0,1734233034662,387.0
103.0,1734233036324,202.0
104.0,1734233038185,243.0
105.0,1734233040530,299.0
106.0,1734233042010,185.0
107.0,1734233045179,397.0
108.0,1734233047034,231.0
109.0,1734233049366,286.0
110.0,1734233051480,255.0
111.0,1734233053424,244.0
112.0,1734233055106,202.0
113.0,1734233056840,212.0
114.0,1734233058634,221.0
115.0,1734233060713,262.0
116.0,1734233063131,277.0
117.0,1734233064743,202.0
118.0,1734233066465,206.0
119.0,1734233068181,215.0
120.0,1734233070056,243.0
121.0,1734233071774,211.0
122.0,1734233073179,175.0
123.0,1734233075202,248.0
124.0,1734233077493,282.0
125.0,1734233079139,204.0
126.0,1734233081019,236.0
127.0,1734233083398,291.0
128.0,1734233085221,228.0
129.0,1734233086835,203.0
130.0,1734233088277,179.0
131.0,1734233091027,342.0
132.0,1734233093390,292.0
133.0,1734233095114,216.0
134.0,1734233096793,208.0
135.0,1734233098590,225.0
136.0,1734233100272,203.0
137.0,1734233101957,208.0
138.0,1734233103557,198.0
139.0,1734233105744,272.0
140.0,1734233108757,378.0
141.0,1734233111616,355.0
142.0,1734233113389,223.0
143.0,1734233114929,193.0
144.0,1734233116168,153.0
145.0,1734233117812,203.0
146.0,1734233119743,239.0
147.0,1734233121293,196.0
148.0,1734233122786,181.0
149.0,1734233124029,156.0
150.0,1734233125612,198.0
151.0,1734233128300,328.0
152.0,1734233129676,174.0
153.0,1734233131652,242.0
154.0,1734233133800,261.0
155.0,1734233135447,206.0
156.0,1734233136991,195.0
157.0,1734233138854,227.0
158.0,1734233140485,205.0
159.0,1734233142488,219.0
160.0,1734233144170,207.0
161.0,1734233145689,185.0
162.0,1734233147794,266.0
163.0,1734233150947,386.0
164.0,1734233152834,238.0
165.0,1734233154448,197.0
166.0,1734233156641,272.0
167.0,1734233159134,310.0
168.0,1734233160939,215.0
169.0,1734233162828,236.0
170.0,1734233164395,196.0
171.0,1734233166059,210.0
172.0,1734233167921,231.0
173.0,1734233169220,156.0
174.0,1734233170834,200.0
175.0,1734233173326,311.0
176.0,1734233174841,186.0
177.0,1734233176603,219.0
178.0,1734233178086,187.0
179.0,1734233179767,204.0
180.0,1734233181690,241.0
181.0,1734233183372,206.0
182.0,1734233184570,151.0
183.0,1734233185971,179.0
184.0,1734233187929,240.0
185.0,1734233190833,350.0
186.0,1734233192570,206.0
187.0,1734233194828,256.0
188.0,1734233196196,163.0
189.0,1734233197555,170.0
190.0,1734233198710,141.0
191.0,1734233201132,298.0
192.0,1734233203323,267.0
193.0,1734233205152,223.0
194.0,1734233206620,177.0
195.0,1734233208890,289.0
196.0,1734233210593,203.0
197.0,1734233212645,253.0
198.0,1734233213992,164.0
199.0,1734233215368,170.0
200.0,1734233216620,149.0
